"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/26/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/27/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/28/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/29/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/30/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/31/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","9","38.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/03/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","11","46.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/04/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/05/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/07/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/08/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","11","46.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/09/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","11","46.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/10/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/11/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/12/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/13/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/14/2019","AQS","250270023","1","0.8","ppm","9","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/15/2019","AQS","250270023","1","0.9","ppm","10","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/16/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/17/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/18/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/19/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/20/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/21/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/22/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/23/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/24/2019","AQS","250270023","1","0.6","ppm","7","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/26/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/27/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"02/28/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/01/2019","AQS","250270023","1","0.6","ppm","7","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/02/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/03/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/04/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/05/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/06/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/07/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/08/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/09/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/10/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/11/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/12/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/13/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/14/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/15/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/16/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/17/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/18/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/19/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/20/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/21/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/22/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/23/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/24/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/25/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/26/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/27/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/28/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/29/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/30/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"03/31/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/01/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/02/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/03/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/04/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/05/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/07/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/08/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/09/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/10/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/11/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/12/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"04/13/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","7","29.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
